Sample,Temp 1,Temp 2,Temp 3,Rate 1,Rate 2,Rate 3,Thick 1,Thick 2,Thick 3,Pressure
0,20.5,20.8,21,0,0,,0,0,,4.55E-07
1,20.5,20.8,21,0,0,,0,0,,4.55E-07
2,20.5,20.8,21,0,-0.01,,0,0,,4.55E-07
3,20.5,20.8,21,0,-0.01,,0,0,,4.55E-07
4,20.5,20.8,21,0,0,,0,0,,4.55E-07
5,20.5,20.8,21,0,-0.01,,0,0,,4.55E-07
6,20.5,20.8,21,-0.01,-0.01,,0,0,,4.55E-07
7,20.5,20.8,21,-0.01,0,,0,0,,4.55E-07
8,20.5,20.8,21,0,0,,0,0,,4.55E-07
9,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
10,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
11,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
12,20.5,20.8,21,0,0,,0,0,,4.54E-07
13,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
14,20.5,20.8,21,0,0,,0,0,,4.54E-07
15,20.5,20.8,21,0,0,,0,0,,4.54E-07
16,20.5,20.8,21,-0.01,-0.01,,0,0,,4.54E-07
17,20.5,20.8,21,0,0,,0,0,,4.54E-07
18,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
19,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
20,20.5,20.8,21,0,0,,0,0,,4.54E-07
21,20.5,20.8,21,0,-0.01,,0,0,,4.54E-07
22,20.5,20.8,21,-0.01,0,,0,0,,4.54E-07
23,20.5,20.8,20.9,0,-0.01,,0,0,,4.54E-07
24,20.5,20.8,20.9,-0.01,0,,0,0,,4.54E-07
25,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
26,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
27,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
28,20.5,20.8,20.9,-0.01,0,,0,0,,4.53E-07
29,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
30,20.5,20.8,20.9,0,-0.01,,0,0,,4.53E-07
31,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
32,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
33,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
34,20.5,20.8,20.9,0,-0.01,,0,0,,4.53E-07
35,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
36,20.5,20.8,20.9,0,-0.01,,0,0,,4.53E-07
37,20.4,20.8,20.9,0,0,,0,0,,4.53E-07
38,20.4,20.8,20.9,-0.01,0,,0,0,,4.53E-07
39,20.4,20.8,20.9,0,0,,0,0,,4.53E-07
40,20.4,20.8,20.9,0,-0.01,,0,0,,4.53E-07
41,20.4,20.8,20.9,0,0,,0,0,,4.53E-07
42,20.4,20.8,20.9,-0.01,-0.01,,0,0,,4.52E-07
43,20.4,20.8,20.9,0,0,,0,0,,4.52E-07
44,20.4,20.8,20.9,0,0,,0,0,,4.52E-07
45,20.4,20.8,20.9,0,-0.01,,0,0,,4.52E-07
46,20.4,20.8,20.9,0,0,,0,0,,4.52E-07
47,20.4,20.7,20.9,0,0,,0,0,,4.52E-07
48,20.4,20.8,20.9,0,0,,0,0,,4.52E-07
49,20.4,20.7,20.9,0,0,,0,0,,4.52E-07
50,20.4,20.7,20.9,0,0,,0,0,,4.52E-07
51,20.4,20.8,20.9,0,0,,0,0,,4.52E-07
52,20.4,20.7,20.9,0,-0.01,,0,0,,4.52E-07
53,20.4,20.8,20.9,0,0,,0,0,,4.52E-07
54,20.4,20.8,20.9,-0.01,0,,0,0,,4.52E-07
55,20.4,20.7,20.9,0,0,,0,0,,4.52E-07
56,20.5,20.7,20.9,0,0,,0,0,,4.52E-07
57,20.5,20.8,20.9,0,0,,0,0,,4.52E-07
58,20.5,20.7,20.9,0,0,,0,0,,4.52E-07
59,20.5,20.8,20.9,0,-0.01,,0,0,,4.51E-07
60,20.5,20.8,20.9,0,0,,0,0,,4.51E-07
61,20.5,20.7,20.9,0,0,,0,0,,4.52E-07
62,20.5,20.8,20.9,0,0,,0,0,,4.52E-07
63,20.5,20.7,20.9,0,0,,0,0,,4.52E-07
64,20.5,20.7,20.9,0,0,,0,0,,4.52E-07
65,20.5,20.8,20.9,0,0,,0,0,,4.52E-07
66,20.5,20.7,20.9,0,0,,0,0,,4.52E-07
67,20.5,20.8,20.9,0,0,,0,0,,4.52E-07
68,20.5,20.8,20.9,-0.01,0,,0,0,,4.52E-07
69,20.5,20.8,20.9,0,0,,0,0,,4.53E-07
70,20.6,20.8,20.9,0,0,,0,0,,4.53E-07
71,20.6,20.8,20.9,0,0,,0,0,,4.53E-07
72,20.6,20.8,20.9,0,0,,0,0,,4.54E-07
73,20.6,20.8,20.9,0,0,,0,0,,4.54E-07
74,20.7,20.8,20.9,0,0,,0,0,,4.55E-07
75,20.7,20.8,20.9,0,0,,0,0,,4.55E-07
76,20.7,20.8,20.9,0,0,,0,0,,4.56E-07
77,20.8,20.8,20.9,0,0,,0,0,,4.56E-07
78,20.8,20.8,20.9,0,0,,0,0,,4.57E-07
79,20.8,20.8,20.9,0,0,,0,0,,4.57E-07
80,20.9,20.9,20.9,0,0,,0,0,,4.58E-07
81,20.9,20.9,20.9,-0.01,0,,0,0,,4.58E-07
82,21,20.9,20.9,0,0,,0,0,,4.59E-07
83,21.1,20.9,20.9,0,0,,0,0,,4.6E-07
84,21.2,20.9,20.9,0,0,,0,0,,4.61E-07
85,21.3,21,20.9,0,0,,0,0,,4.61E-07
86,21.4,21,20.9,0,0,,0,0,,4.62E-07
87,21.5,21.1,20.9,0,0,,0,0,,4.63E-07
88,21.7,21.1,20.9,0,0,,0,0,,4.64E-07
89,21.8,21.1,20.9,0,0,,0,0,,4.66E-07
90,22,21.2,20.9,0,0,,0,0,,4.68E-07
91,22.2,21.3,20.9,0,0,,0,0,,4.7E-07
92,22.4,21.3,20.9,0,0,,0,0,,4.72E-07
93,22.6,21.4,20.9,0,0,,0,0,,4.75E-07
94,22.9,21.5,20.9,0,0,,0,0,,4.79E-07
95,23.2,21.6,20.9,0,0,,0,0,,4.83E-07
96,23.4,21.7,20.9,0,0,,0,0,,4.89E-07
97,23.7,21.8,20.9,0,0,,0,0,,4.96E-07
98,24,21.9,20.9,0,0,,0,0,,5.05E-07
99,24.3,22.1,20.9,0,0,,0,-0.001,,5.16E-07
100,24.6,22.2,20.9,0,0,,0,-0.001,,5.29E-07
101,25,22.4,20.9,-0.01,0,,0,-0.001,,5.45E-07
102,25.3,22.6,20.9,0,0,,0,-0.001,,5.63E-07
103,25.6,22.8,20.9,0,0,,0,-0.001,,5.82E-07
104,25.9,23,20.9,0,0,,0,-0.001,,6.03E-07
105,26.3,23.3,20.9,0,0,,0,-0.001,,6.24E-07
106,26.6,23.5,20.9,0,0,,0,-0.001,,6.46E-07
107,27,23.8,20.9,0,0,,0,-0.001,,6.67E-07
108,27.3,24,20.9,0,0,,0,-0.001,,6.88E-07
109,27.7,24.3,20.9,0,0,,0,-0.001,,7.08E-07
110,28,24.6,20.9,0,0,,0,-0.001,,7.27E-07
111,28.3,24.9,20.9,0,0,,0,-0.001,,7.45E-07
112,28.7,25.2,20.9,0,0,,0,-0.001,,7.63E-07
113,29.1,25.5,20.9,0,0,,0,-0.001,,7.8E-07
114,29.4,25.9,20.9,0,0,,0,-0.001,,7.97E-07
115,29.8,26.2,20.9,0,0,,0,-0.001,,8.14E-07
116,30.1,26.5,20.9,0,0,,0,-0.001,,8.3E-07
117,30.5,26.8,20.9,0,0,,0,-0.001,,8.47E-07
118,30.8,27.2,20.9,0,0,,0,-0.001,,8.64E-07
119,31.2,27.5,20.9,0,0,,0,-0.001,,8.81E-07
120,31.6,27.9,20.9,0,0,,0,-0.001,,8.98E-07
121,31.9,28.2,20.9,0,0,,0,-0.001,,9.15E-07
122,32.3,28.5,20.9,0,0,,0,-0.001,,9.31E-07
123,32.6,28.9,20.9,0,0,,0,-0.001,,9.47E-07
124,33,29.2,20.9,0,0,,0,-0.001,,9.61E-07
125,33.3,29.5,20.9,0,0,,0,-0.001,,9.75E-07
126,33.7,29.9,20.9,0,0,,0,-0.001,,9.87E-07
127,34.1,30.2,20.9,0,0,,0,-0.001,,9.97E-07
128,34.4,30.6,20.9,0,0,,0,-0.001,,1.01E-06
129,34.8,30.9,20.9,-0.01,0,,0,-0.001,,1.01E-06
130,35.1,31.3,20.9,0,0,,0,-0.001,,1.02E-06
131,35.5,31.7,20.9,0,0,,0,-0.001,,1.02E-06
132,35.9,32,20.9,0,0,,0,-0.001,,1.03E-06
133,36.3,32.4,20.9,0,0,,0,-0.001,,1.03E-06
134,36.6,32.7,20.9,0,0,,0,-0.001,,1.03E-06
135,37,33.1,20.9,0,0,,0,-0.001,,1.03E-06
136,37.4,33.4,20.9,0,0,,0,-0.001,,1.02E-06
137,37.8,33.8,20.9,0,0,,0,-0.001,,1.02E-06
138,38.1,34.2,20.9,0,0,,0,-0.001,,1.02E-06
139,38.5,34.6,20.9,0,0,,0,-0.001,,1.01E-06
140,38.9,34.9,20.9,0,0,,0,-0.001,,1.01E-06
141,39.3,35.3,20.9,0,0,,0,-0.001,,1E-06
142,39.6,35.6,20.9,0,0,,0,-0.001,,9.95E-07
143,40,36.1,20.9,0,0,,0,-0.001,,9.89E-07
144,40.4,36.4,20.9,0,0,,0,-0.001,,9.82E-07
145,40.8,36.8,20.9,0,0,,0,-0.001,,9.75E-07
146,41.1,37.1,20.9,0,0,,0,-0.001,,9.68E-07
147,41.5,37.5,20.9,0,0,,0,-0.001,,9.61E-07
148,41.9,37.9,20.9,0,0,,0,-0.001,,9.54E-07
149,42.2,38.3,20.9,0,0,,0,-0.001,,9.47E-07
150,42.6,38.7,20.9,0,0,,0,-0.001,,9.4E-07
151,43,39,20.9,0,0,,0,-0.001,,9.33E-07
152,43.4,39.4,20.9,0,0,,0,-0.001,,9.26E-07
153,43.8,39.8,20.9,0,0,,0,-0.001,,9.18E-07
154,44.2,40.2,20.9,0,0,,0,-0.001,,9.11E-07
155,44.5,40.5,20.9,0,0,,0,-0.001,,9.04E-07
156,44.9,40.9,20.9,0,0,,0,-0.001,,8.98E-07
157,45.3,41.3,20.9,0,0,,0,-0.001,,8.91E-07
158,45.7,41.7,20.9,0,0,,0,-0.001,,8.84E-07
159,46,42,20.9,0,0,,0,-0.001,,8.78E-07
160,46.4,42.5,20.9,0,0,,0,-0.001,,8.72E-07
161,46.8,42.8,20.9,0,0,,0,0,,8.65E-07
162,47.2,43.2,20.9,0,0,,0,0,,8.59E-07
163,47.5,43.6,20.9,0,0,,0,0,,8.53E-07
164,47.9,43.9,20.9,0,0,,0,0,,8.48E-07
165,48.3,44.3,20.9,0,0,,0,0,,8.42E-07
166,48.7,44.7,20.9,0,0,,0,0,,8.37E-07
167,49,45.1,20.9,0,0,,0,0,,8.31E-07
168,49.4,45.4,20.9,0,0,,0,0,,8.26E-07
169,49.8,45.8,20.9,0,0,,0,0,,8.21E-07
170,50.1,46.2,20.9,0,0,,0,0,,8.15E-07
171,50.5,46.6,20.9,0,0,,0,0,,8.1E-07
172,50.9,46.9,20.9,0,0,,0,0,,8.06E-07
173,51.3,47.3,20.9,0,0,,0,0,,8.01E-07
174,51.6,47.7,20.9,0,0,,0,0,,7.96E-07
175,52,48.1,20.9,0,0,,0,0,,7.92E-07
176,52.3,48.4,20.9,0,0,,0,0,,7.88E-07
177,52.7,48.8,20.9,0,0,,0,0,,7.83E-07
178,53.1,49.2,20.9,0,0,,0,0,,7.79E-07
179,53.5,49.6,20.9,0,0,,0,0,,7.75E-07
180,53.8,49.9,20.9,0,0,,0,0,,7.71E-07
181,54.2,50.3,20.9,0,0,,0,0,,7.68E-07
182,54.6,50.7,20.9,0,0,,0,0,,7.64E-07
183,54.9,51,21,0,0,,0,0,,7.6E-07
184,55.3,51.4,21,0,0,,0,0,,7.57E-07
185,55.7,51.7,21,0,0,,0,0,,7.53E-07
186,56,52.1,21,0,0,,0,0,,7.5E-07
187,56.4,52.5,21,0,0,,0,0,,7.47E-07
188,56.8,52.9,21,0,0,,0,0,,7.44E-07
189,57.1,53.2,21,0,0,,0,0,,7.41E-07
190,57.5,53.6,21,0,0,,0,0,,7.38E-07
191,57.9,54,21,0,0,,0,0,,7.35E-07
192,58.2,54.3,21,0,0,,0,0,,7.32E-07
193,58.6,54.7,21,0,0,,0,0,,7.3E-07
194,58.9,55,21,0,0,,0,0,,7.27E-07
195,59.3,55.4,21,0,0,,0,0,,7.24E-07
196,59.6,55.7,21,0,0,,0,0,,7.22E-07
197,60,56.1,21.1,0,0,,0,0,,7.2E-07
198,60.4,56.5,21.1,0,0,,0,0,,7.17E-07
199,60.7,56.8,21.1,0,0,,0,0,,7.15E-07
200,61.1,57.2,21.1,0,0,,0,0,,7.13E-07
201,61.5,57.5,21.1,0,0,,0,0,,7.11E-07
202,61.8,57.9,21.1,0,0,,0,0,,7.08E-07
203,62.2,58.2,21.1,0,0,,0,0,,7.06E-07
204,62.5,58.6,21.1,0,0.01,,0,0,,7.05E-07
205,62.8,58.9,21.1,0,0,,0,0,,7.03E-07
206,63.2,59.3,21.2,0,0,,0,0,,7.01E-07
207,63.6,59.6,21.2,0,0,,0,0,,6.99E-07
208,63.9,60,21.2,0,0,,0,0,,6.97E-07
209,64.3,60.3,21.2,0,0,,0,0,,6.95E-07
210,64.6,60.7,21.2,0,0,,0,0,,6.94E-07
211,65,61,21.2,0,0,,0,0,,6.92E-07
212,65.3,61.4,21.3,0,0,,0,0,,6.91E-07
213,65.7,61.7,21.3,0,0,,0,0,,6.89E-07
214,66,62.1,21.3,0,0,,0,0,,6.88E-07
215,66.4,62.4,21.3,0,0,,0,0,,6.86E-07
216,66.7,62.7,21.3,0,0,,0,0,,6.85E-07
217,67,63.1,21.4,0,0,,0,0,,6.84E-07
218,67.4,63.4,21.4,0,0,,0,0,,6.82E-07
219,67.8,63.8,21.4,0,0,,0,0,,6.81E-07
220,68.1,64.1,21.4,0,0,,0,0,,6.8E-07
221,68.4,64.5,21.5,0,0,,0,0,,6.79E-07
222,68.8,64.8,21.5,0,0,,0,0,,6.78E-07
223,69.1,65.2,21.5,0,0,,0,0,,6.77E-07
224,69.5,65.5,21.6,0,0,,0,0,,6.76E-07
225,69.8,65.8,21.6,0,0,,0,0,,6.75E-07
226,70.1,66.2,21.6,0,0,,0,0,,6.74E-07
227,70.5,66.5,21.7,0,0,,0,0,,6.73E-07
228,70.8,66.8,21.7,0,0,,0,0,,6.72E-07
229,71.2,67.2,21.7,0,0,,0,0,,6.71E-07
230,71.5,67.5,21.8,0,0,,0,0,,6.7E-07
231,71.9,67.9,21.8,0,0,,0,0,,6.7E-07
232,72.2,68.2,21.9,0,0.01,,0,0,,6.69E-07
233,72.6,68.6,21.9,0,0,,0,0,,6.68E-07
234,72.9,68.9,22,0,0,,0,0,,6.67E-07
235,73.3,69.2,22,0,0,,0,0,,6.67E-07
236,73.6,69.6,22.1,0,0,,0,0,,6.66E-07
237,73.9,69.9,22.1,0.01,0.01,,0,0,,6.66E-07
238,74.3,70.3,22.2,0,0.01,,0,0,,6.65E-07
239,74.6,70.6,22.2,0,0.01,,0,0,,6.65E-07
240,74.9,70.9,22.3,0,0,,0,0,,6.64E-07
241,75.3,71.2,22.3,0,0.01,,0,0,,6.64E-07
242,75.6,71.6,22.4,0,0,,0,0,,6.64E-07
243,76,71.9,22.5,0,0.01,,0,0,,6.63E-07
244,76.3,72.3,22.6,0,0.01,,0,0,,6.63E-07
245,76.7,72.6,22.6,0,0,,0,0,,6.63E-07
246,77,73,22.7,0,0,,0,0,,6.63E-07
247,77.3,73.3,22.7,0,0,,0,0,,6.63E-07
248,77.7,73.6,22.8,0,0,,0,0,,6.63E-07
249,78,73.9,22.9,0,0,,0,0,,6.63E-07
250,78.3,74.3,23,0,0,,0,0,,6.64E-07
251,78.7,74.6,23.1,0,0.01,,0,0,,6.64E-07
252,79,75,23.2,0,0.01,,0,0,,6.65E-07
253,79.4,75.3,23.2,0.01,0.01,,0,0,,6.65E-07
254,79.7,75.6,23.3,0,0.01,,0,0,,6.65E-07
255,80.1,76,23.4,0,0,,0,0,,6.66E-07
256,80.4,76.3,23.5,0,0.01,,0,0,,6.67E-07
257,80.7,76.6,23.6,0,0.01,,0,0,,6.67E-07
258,81,77,23.7,0,0,,0,0,,6.68E-07
259,81.4,77.3,23.8,0,0.01,,0,0,,6.69E-07
260,81.7,77.6,23.9,0,0,,0,0,,6.7E-07
261,82,78,24,0,0.01,,0,0,,6.71E-07
262,82.4,78.3,24.1,0,0,,0,0,,6.72E-07
263,82.7,78.6,24.2,0,0,,0,0,,6.72E-07
264,83.1,79,24.4,0,0.01,,0,0,,6.73E-07
265,83.4,79.3,24.5,0,0,,0,0,,6.74E-07
266,83.7,79.6,24.6,0,0.01,,0,0,,6.75E-07
267,84,80,24.7,0,0.01,,0,0,,6.76E-07
268,84.4,80.3,24.8,0,0,,0,0,,6.77E-07
269,84.7,80.6,24.9,0,0.01,,0,0,,6.77E-07
270,85.1,80.9,25.1,0,0,,0,0,,6.78E-07
271,85.4,81.3,25.2,0,0,,0,0,,6.79E-07
272,85.7,81.6,25.3,0,0.01,,0,0,,6.79E-07
273,86,82,25.5,0,0,,0,0,,6.8E-07
274,86.4,82.3,25.6,0,0,,0,0,,6.8E-07
275,86.7,82.6,25.7,0,0,,0,0,,6.81E-07
276,87,82.9,25.9,0,0,,0,0,,6.81E-07
277,87.4,83.3,26,0,0.01,,0,0,,6.81E-07
278,87.7,83.6,26.2,0.01,0.01,,0,0,,6.82E-07
279,88,84,26.3,0,0.01,,0,0,,6.82E-07
280,88.4,84.3,26.4,0,0.01,,0,0,,6.82E-07
281,88.7,84.6,26.6,0,0,,0,0,,6.82E-07
282,89,85,26.8,0,0.01,,0,0,,6.82E-07
283,89.3,85.3,26.9,0,0.01,,0,0,,6.82E-07
284,89.7,85.6,27.1,0,0,,0,0,,6.82E-07
285,90,85.9,27.2,0,0,,0,0,,6.82E-07
286,90.3,86.2,27.4,0,0,,0,0,,6.82E-07
287,90.7,86.6,27.6,0,0,,0,0,,6.82E-07
288,91,86.9,27.8,0,0,,0,0,,6.82E-07
289,91.3,87.3,27.9,0,0.01,,0,0,,6.82E-07
290,91.7,87.6,28.1,-0.01,0.01,,0,0,,6.82E-07
291,92,87.9,28.3,0,0.01,,0,0,,6.81E-07
292,92.3,88.2,28.5,0,0.01,,0,0,,6.81E-07
293,92.6,88.6,28.7,0,0.01,,0,0,,6.81E-07
294,93,88.9,28.8,0,0.01,,0,0,,6.8E-07
295,93.3,89.2,29,0,0.01,,0,0,,6.8E-07
296,93.6,89.6,29.2,0,0.01,,0,0.001,,6.8E-07
297,94,89.9,29.4,0,0.01,,0,0.001,,6.8E-07
298,94.3,90.2,29.6,0,0,,0,0.001,,6.79E-07
299,94.6,90.6,29.8,0,0.01,,0,0.001,,6.79E-07
300,94.9,90.9,30,0,0,,0,0.001,,6.79E-07
301,95.3,91.2,30.2,0,0.01,,0,0.001,,6.78E-07
302,95.6,91.5,30.4,0.01,0.01,,0,0.001,,6.78E-07
303,96,91.9,30.6,0,0.01,,0,0.001,,6.78E-07
304,96.3,92.2,30.8,0,0.01,,0,0.001,,6.77E-07
305,96.6,92.5,31,0.01,0.01,,0,0.001,,6.77E-07
306,96.9,92.9,31.2,0,0,,0,0.001,,6.77E-07
307,97.3,93.2,31.5,0,0.01,,0,0.001,,6.76E-07
308,97.6,93.5,31.7,0,0.01,,0,0.001,,6.76E-07
309,97.9,93.8,31.9,0,0.01,,0,0.001,,6.76E-07
310,98.2,94.2,32.1,0,0.01,,0,0.001,,6.75E-07
311,98.6,94.5,32.3,0,0.01,,0,0.001,,6.75E-07
312,98.9,94.8,32.6,0,0.01,,0,0.001,,6.74E-07
313,99.2,95.1,32.8,0,0.01,,0,0.001,,6.74E-07
314,99.5,95.5,33,0,0.01,,0,0.001,,6.74E-07
315,99.9,95.8,33.2,0,0.01,,0,0.001,,6.73E-07
316,100.2,96.1,33.5,0,0.01,,0,0.001,,6.73E-07
317,100.5,96.4,33.7,0,0.01,,0,0.001,,6.73E-07
318,100.8,96.8,33.9,0,0.01,,0,0.001,,6.72E-07
319,101.2,97.1,34.2,0,0.01,,0,0.001,,6.72E-07
320,101.5,97.4,34.4,0,0.01,,0,0.001,,6.72E-07
321,101.8,97.7,34.6,0,0.01,,0,0.001,,6.71E-07
322,102.2,98.1,34.9,0,0.01,,0,0.001,,6.71E-07
323,102.5,98.4,35.1,0,0.01,,0,0.001,,6.71E-07
324,102.8,98.7,35.3,0,0.01,,0,0.001,,6.7E-07
325,103.1,99.1,35.5,0,0.01,,0,0.001,,6.7E-07
326,103.5,99.4,35.8,0,0.01,,0,0.001,,6.7E-07
327,103.8,99.7,36,0,0.01,,0,0.001,,6.7E-07
328,104.1,100,36.3,0,0.01,,0,0.001,,6.69E-07
329,104.4,100.4,36.5,0,0,,0,0.001,,6.69E-07
330,104.8,100.7,36.7,0,0.01,,0,0.001,,6.69E-07
331,105.1,101,37,0,0.01,,0,0.001,,6.69E-07
332,105.4,101.3,37.2,0.01,0.01,,0,0.001,,6.68E-07
333,105.7,101.7,37.5,0,0.01,,0,0.001,,6.68E-07
334,106.1,102,37.6,0,0.01,,0,0.001,,6.68E-07
335,106.4,102.3,37.9,0,0.01,,0,0.001,,6.68E-07
336,106.7,102.6,38.1,0,0.01,,0,0.001,,6.68E-07
337,107,103,38.4,0,0.01,,0,0.001,,6.67E-07
338,107.3,103.3,38.6,0,0.01,,0,0.001,,6.67E-07
339,107.7,103.6,38.9,0.01,0.01,,0,0.001,,6.67E-07
340,108,103.9,39.1,0,0.01,,0,0.001,,6.67E-07
341,108.3,104.2,39.4,0,0.01,,0,0.001,,6.67E-07
342,108.6,104.6,39.6,0,0.01,,0,0.001,,6.67E-07
343,109,104.9,39.9,0,0.01,,0,0.001,,6.67E-07
344,109.3,105.2,40.1,0,0.01,,0,0.001,,6.67E-07
345,109.6,105.5,40.3,0,0.01,,0,0.001,,6.67E-07
346,109.9,105.9,40.6,0,0.01,,0,0.001,,6.67E-07
347,110.3,106.2,40.9,0,0.01,,0,0.001,,6.67E-07
348,110.6,106.5,41.1,0,0.01,,0,0.001,,6.67E-07
349,110.9,106.8,41.4,0,0.01,,0,0.001,,6.67E-07
350,111.2,107.2,41.8,0,0.01,,0,0.001,,6.67E-07
351,111.6,107.5,42.1,0,0.01,,0,0.001,,6.67E-07
352,111.9,107.8,42.4,0,0.01,,0,0.001,,6.66E-07
353,112.2,108.1,42.7,0,0.01,,0,0.001,,6.66E-07
354,112.5,108.5,43,0.01,0.01,,0,0.001,,6.66E-07
355,112.9,108.8,43.4,0,0.01,,0,0.001,,6.66E-07
356,113.2,109.1,43.8,0,0.01,,0,0.001,,6.66E-07
357,113.5,109.4,44.1,0,0.01,,0,0.001,,6.66E-07
358,113.8,109.8,44.5,0,0.01,,0,0.001,,6.66E-07
359,114.2,110.1,44.8,0,0.01,,0,0.001,,6.66E-07
360,114.5,110.4,45.1,0.01,0.01,,0,0.001,,6.66E-07
361,114.8,110.7,45.5,0,0.01,,0,0.001,,6.66E-07
362,115.1,111.1,45.8,0,0.01,,0,0.001,,6.66E-07
363,115.5,111.4,46.1,0,0.01,,0,0.001,,6.66E-07
364,115.8,111.7,46.4,0,0.01,,0,0.001,,6.66E-07
365,116.1,112,46.6,0,0.01,,0,0.001,,6.66E-07
366,116.4,112.4,46.8,0,0.01,,0,0.001,,6.66E-07
367,116.8,112.7,47.1,0,0.01,,0,0.001,,6.66E-07
368,117.1,113,47.3,0,0.01,,0,0.001,,6.66E-07
369,117.4,113.3,47.6,0,0.01,,0,0.001,,6.66E-07
370,117.7,113.6,48,0,0.01,,0,0.001,,6.66E-07
371,118,114,48.4,0,0.01,,0,0.001,,6.67E-07
372,118.4,114.3,48.8,0,0.01,,0,0.001,,6.67E-07
373,118.7,114.6,49.2,0.01,0.01,,0,0.001,,6.67E-07
374,119,114.9,49.6,0,0.01,,0,0.001,,6.67E-07
375,119.3,115.3,49.9,0,0.01,,0,0.001,,6.67E-07
376,119.7,115.6,50.2,0,0.01,,0,0.002,,6.68E-07
377,120,115.9,50.5,0,0.01,,0,0.002,,6.68E-07
378,120.3,116.2,50.9,0,0.01,,0,0.002,,6.68E-07
379,120.6,116.6,51.2,0,0.01,,0,0.002,,6.69E-07
380,120.9,116.9,51.5,0,0.01,,0,0.002,,6.69E-07
381,121.2,117.2,51.7,0,0.01,,0,0.002,,6.69E-07
382,121.6,117.5,52,0,0.01,,0,0.002,,6.7E-07
383,121.9,117.9,52.3,0,0.01,,0,0.002,,6.7E-07
384,122.2,118.1,52.6,0.01,0.01,,0,0.002,,6.71E-07
385,122.5,118.5,53,0,0.01,,0,0.002,,6.71E-07
386,122.9,118.8,53.3,0.01,0.01,,0,0.002,,6.72E-07
387,123.2,119.1,53.6,0,0.01,,0,0.002,,6.72E-07
388,123.5,119.4,53.9,0,0.01,,0,0.002,,6.73E-07
389,123.8,119.8,54.1,0,0.01,,0,0.002,,6.74E-07
390,124.1,120.1,54.3,0,0.01,,0,0.002,,6.75E-07
391,124.4,120.4,54.5,0,0.01,,0,0.002,,6.76E-07
392,124.8,120.7,54.7,0,0.01,,0,0.002,,6.76E-07
393,125.1,121.1,55,0,0.01,,0,0.002,,6.77E-07
394,125.4,121.4,55.2,0.01,0.01,,0,0.002,,6.78E-07
395,125.7,121.7,55.4,0,0.01,,0,0.002,,6.79E-07
396,126,122,55.7,0,0.01,,0,0.002,,6.8E-07
397,126.3,122.4,56,0,0.01,,0,0.002,,6.81E-07
398,126.7,122.7,56.3,0,0.01,,0,0.002,,6.82E-07
399,127,123,56.6,0.01,0.01,,0,0.002,,6.83E-07
400,127.3,123.3,56.9,0,0.01,,0,0.002,,6.85E-07
401,127.6,123.6,57.1,0,0.01,,0,0.002,,6.86E-07
402,128,123.9,57.4,0,0.01,,0,0.002,,6.87E-07
403,128.3,124.3,57.7,0,0.01,,0,0.002,,6.88E-07
404,128.6,124.6,58,0.01,0.01,,0,0.002,,6.9E-07
405,128.9,124.9,58.3,0.01,0.01,,0,0.002,,6.91E-07
406,129.2,125.2,58.6,0.01,0.01,,0,0.002,,6.92E-07
407,129.5,125.5,58.9,0,0.01,,0,0.002,,6.93E-07
408,129.8,125.9,59.1,0,0.01,,0,0.002,,6.95E-07
409,130.2,126.2,59.5,0,0.01,,0,0.002,,6.96E-07
410,130.5,126.5,59.8,0,0.01,,0,0.002,,6.98E-07
411,130.8,126.8,60.2,0,0.01,,0,0.002,,6.99E-07
412,131.1,127.1,60.5,0.01,0.01,,0,0.002,,7.01E-07
413,131.5,127.4,60.9,0,0.01,,0,0.002,,7.02E-07
414,131.8,127.8,61.2,0.01,0.01,,0,0.002,,7.04E-07
415,132.1,128.1,61.4,0,0.01,,0,0.002,,7.05E-07
416,132.4,128.4,61.6,0,0.01,,0,0.002,,7.07E-07
417,132.7,128.7,61.9,0,0.01,,0,0.002,,7.08E-07
418,133,129.1,62.1,0,0.01,,0,0.002,,7.1E-07
419,133.4,129.4,62.4,0,0.01,,0,0.002,,7.12E-07
420,133.7,129.7,62.6,0,0.01,,0,0.002,,7.14E-07
421,134,130,62.9,0,0.01,,0,0.002,,7.16E-07
422,134.3,130.3,63.2,0,0.01,,0,0.002,,7.18E-07
423,134.6,130.6,63.5,0,0.01,,0,0.002,,7.2E-07
424,134.9,130.9,63.8,0,0.01,,0,0.002,,7.21E-07
425,135.2,131.3,64.1,0,0.01,,0,0.002,,7.23E-07
426,135.6,131.6,64.4,0,0.01,,0,0.002,,7.26E-07
427,135.9,131.9,64.7,0,0.01,,0,0.002,,7.28E-07
